gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.285655
1,0,0,0.00566968
2,0,0,0.00414373
3,0,0,0.00414373
4,0,0,0.00411405
5,0,0,0.00273693
6,0,0,0.00273693
7,0,0,0.00273693
8,0,0,0.00200585
9,0,0,0.00147103
10,0,0,0.0011581
11,0,0,0.00115339
12,0,0,0.00105695
13,0,0,0.00105695
14,0,0,0.00105695
15,0,0,0.00105695
16,0,0,0.00105695
17,0,0,0.00105695
18,0,0,0.00105695
19,0,0,0.000851166
20,0,0,0.000589439
21,0,0,0.000504749
22,0,0,0.000504749
23,0,0,0.000504749
24,0,0,0.000504749
25,0,0,0.000504749
26,0,0,0.000504749
27,0,0,0.000504749
28,0,0,0.000501704
29,0,0,0.000501704
30,0,0,0.000501704
31,0,0,0.000501704
32,0,0,0.000501704
33,0,0,0.000501704
34,0,0,0.000501704
35,0,0,0.000501704
36,0,0,0.000501704
37,0,0,0.000501704
38,0,0,0.000501704
39,0,0,0.000501704
40,0,0,0.000501704
41,0,0,0.000501704
42,0,0,0.000501704
43,0,0,0.000501704
44,0,0,0.000501704
45,0,0,0.000501704
46,0,0,0.000501704
47,0,0,0.000501704
48,0,0,0.000501704
49,0,0,0.000501704
50,0,0,0.000501704
51,0,0,0.000501704
52,0,0,0.000501704
53,0,0,0.000501704
54,0,0,0.000501704
55,0,0,0.000501704
56,0,0,0.000501704
57,0,0,0.000501704
58,0,0,0.000501704
59,0,0,0.000501704
60,0,0,0.000501704
61,0,0,0.000501704
62,0,0,0.000501704
63,0,0,0.000501704
64,0,0,0.000501704
65,0,0,0.000501704
66,0,0,0.000501704
67,0,0,0.000501704
68,0,0,0.000501704
69,0,0,0.000431012
70,0,0,0.000431012
71,0,0,0.000419262
72,0,0,0.000419262
73,0,0,0.000395744
74,0,0,0.000395744
75,0,0,0.000395744
76,0,0,0.000395744
77,0,0,0.000395744
78,0,0,0.000392531
79,0,0,0.000392531
80,0,0,0.000392531
81,0,0,0.000392531
82,0,0,0.000392531
83,0,0,0.000392531
84,0,0,0.000392531
85,0,0,0.000392531
86,0,0,0.000392531
87,0,0,0.000392531
88,0,0,0.000392531
89,0,0,0.000392531
90,0,0,0.000392531
91,0,0,0.000392531
92,0,0,0.000392531
93,0,0,0.000392531
94,0,0,0.000392531
95,0,0,0.000392531
96,0,0,0.000392531
97,0,0,0.000392531
98,0,0,0.000392531
99,0,0,0.000392531
100,0,0,0.000392531
101,0,0,0.000392531
102,0,0,0.000392531
103,0,0,0.000392531
104,0,0,0.000392531
105,0,0,0.000392531
106,0,0,0.000392531
107,0,0,0.000392531
108,0,0,0.000392531
109,0,0,0.000392531
110,0,0,0.000392531
111,0,0,0.000392531
112,0,0,0.000392531
113,0,0,0.000392531
114,0,0,0.000392531
115,0,0,0.000392531
116,0,0,0.000392531
117,0,0,0.000392531
118,0,0,0.000392531
119,0,0,0.000392531
120,0,0,0.000392531
121,0,0,0.000392531
122,0,0,0.000392531
123,0,0,0.000392531
124,0,0,0.000392531
125,0,0,0.000392531
126,0,0,0.000392531
127,0,0,0.000392531
128,0,0,0.000392531
129,0,0,0.000392531
130,0,0,0.000392531
131,0,0,0.000392531
132,0,0,0.000392531
133,0,0,0.000392531
134,0,0,0.000392531
135,0,0,0.000392531
136,0,0,0.000392531
137,0,0,0.000392531
138,0,0,0.000392531
139,0,0,0.000392531
140,0,0,0.000392531
141,0,0,0.000392531
142,0,0,0.000392531
143,0,0,0.000392531
144,0,0,0.000392531
145,0,0,0.000392531
146,0,0,0.000392531
147,0,0,0.000392531
148,0,0,0.000392531
149,0,0,0.000392531
