gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.225574
1,0,0,0.00385136
2,0,0,0.00385136
3,0,0,0.00384307
4,0,0,0.0038107
5,0,0,0.0037863
6,0,0,0.0037863
7,0,0,0.0037863
8,0,0,0.0037863
9,0,0,0.0037863
10,0,0,0.00378474
11,0,0,0.00378474
12,0,0,0.00378474
13,0,0,0.00378474
14,0,0,0.00378474
15,0,0,0.00378474
16,0,0,0.00378474
17,0,0,0.00378471
18,0,0,0.00378471
19,0,0,0.00378471
20,0,0,0.00378471
21,0,0,0.00378471
22,0,0,0.00378471
23,0,0,0.00378471
24,0,0,0.00378471
25,0,0,0.00378471
26,0,0,0.00378471
27,0,0,0.00378471
28,0,0,0.00378471
29,0,0,0.00378471
30,0,0,0.00378471
31,0,0,0.00378471
32,0,0,0.00378471
33,0,0,0.00378471
34,0,0,0.00378471
35,0,0,0.00378471
36,0,0,0.00378471
37,0,0,0.00282566
38,0,0,0.00201479
39,0,0,0.00189484
40,0,0,0.00185545
41,0,0,0.00185545
42,0,0,0.00185545
43,0,0,0.00185545
44,0,0,0.00173468
45,0,0,0.0017274
46,0,0,0.0017274
47,0,0,0.0017274
48,0,0,0.0017274
49,0,0,0.00172732
50,0,0,0.00172732
51,0,0,0.00172705
52,0,0,0.00172686
53,0,0,0.00172686
54,0,0,0.00172686
55,0,0,0.00172686
56,0,0,0.00172686
57,0,0,0.00172686
58,0,0,0.00172686
59,0,0,0.00172686
60,0,0,0.00172686
61,0,0,0.00172686
62,0,0,0.00172686
63,0,0,0.00172686
64,0,0,0.00172686
65,0,0,0.00172686
66,0,0,0.00172686
67,0,0,0.00172686
68,0,0,0.00172686
69,0,0,0.00172686
70,0,0,0.00172686
71,0,0,0.00172686
72,0,0,0.00172686
73,0,0,0.00172686
74,0,0,0.00172686
75,0,0,0.00172686
76,0,0,0.00172686
77,0,0,0.00172686
78,0,0,0.00172686
79,0,0,0.00172686
80,0,0,0.00172686
81,0,0,0.00172686
82,0,0,0.00172686
83,0,0,0.00172686
84,0,0,0.00172686
85,0,0,0.00172686
86,0,0,0.00172686
87,0,0,0.00172686
88,0,0,0.00172686
89,0,0,0.00172686
90,0,0,0.00172686
91,0,0,0.00172686
92,0,0,0.00172686
93,0,0,0.00172686
94,0,0,0.00172686
95,0,0,0.00172686
96,0,0,0.00172686
97,0,0,0.00172686
98,0,0,0.00172686
99,0,0,0.00172686
100,0,0,0.00172686
101,0,0,0.00172686
102,0,0,0.00172686
103,0,0,0.00172686
104,0,0,0.00172686
105,0,0,0.00172686
106,0,0,0.00172686
107,0,0,0.00172686
108,0,0,0.00172686
109,0,0,0.00172686
110,0,0,0.00172686
111,0,0,0.00172686
112,0,0,0.00172686
113,0,0,0.00168441
114,0,0,0.00151481
115,0,0,0.00140513
116,0,0,0.00140513
117,0,0,0.00138367
118,0,0,0.00138353
119,0,0,0.00137234
120,0,0,0.00137234
121,0,0,0.00137234
122,0,0,0.00137234
123,0,0,0.00137234
124,0,0,0.00137234
125,0,0,0.00137234
126,0,0,0.00137234
127,0,0,0.00137234
128,0,0,0.00137234
129,0,0,0.00137234
130,0,0,0.00117905
131,0,0,0.00102682
132,0,0,0.00102682
133,0,0,0.00102682
134,0,0,0.00101917
135,0,0,0.00101917
136,0,0,0.00101917
137,0,0,0.00101917
138,0,0,0.00101917
139,0,0,0.00101917
140,0,0,0.00101917
141,0,0,0.00101917
142,0,0,0.00101917
143,0,0,0.00101917
144,0,0,0.00101917
145,0,0,0.00101917
146,0,0,0.00101917
147,0,0,0.00101917
148,0,0,0.00101917
149,0,0,0.00101917
