gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.225912
1,0,0,0.00411916
2,0,0,0.0038126
3,0,0,0.0038126
4,0,0,0.00378483
5,0,0,0.00378483
6,0,0,0.00221389
7,0,0,0.00221389
8,0,0,0.00221389
9,0,0,0.00221389
10,0,0,0.00221389
11,0,0,0.00221389
12,0,0,0.00221282
13,0,0,0.00221282
14,0,0,0.00220889
15,0,0,0.00220889
16,0,0,0.0021602
17,0,0,0.00214445
18,0,0,0.00126737
19,0,0,0.00126737
20,0,0,0.00115268
21,0,0,0.0011345
22,0,0,0.0011345
23,0,0,0.00106699
24,0,0,0.00106699
25,0,0,0.00104293
26,0,0,0.00104293
27,0,0,0.00103962
28,0,0,0.000965847
29,0,0,0.00087597
30,0,0,0.000870574
31,0,0,0.000846775
32,0,0,0.000831703
33,0,0,0.000815372
34,0,0,0.00081534
35,0,0,0.00081534
36,0,0,0.00081534
37,0,0,0.00081534
38,0,0,0.00081534
39,0,0,0.000815337
40,0,0,0.000815337
41,0,0,0.000815337
42,0,0,0.000815337
43,0,0,0.000815337
44,0,0,0.000815337
45,0,0,0.000815337
46,0,0,0.000712396
47,0,0,0.0007044
48,0,0,0.000687724
49,0,0,0.000687724
50,0,0,0.00065734
51,0,0,0.00065734
52,0,0,0.00065734
53,0,0,0.00065734
54,0,0,0.00065734
55,0,0,0.00065734
56,0,0,0.00065734
57,0,0,0.00065734
58,0,0,0.00065734
59,0,0,0.00065734
60,0,0,0.00065734
61,0,0,0.00065734
62,0,0,0.00065734
63,0,0,0.00065734
64,0,0,0.000635072
65,0,0,0.000622283
66,0,0,0.000612815
67,0,0,0.000612815
68,0,0,0.000612815
69,0,0,0.000612815
70,0,0,0.000612815
71,0,0,0.000612815
72,0,0,0.000612815
73,0,0,0.000597157
74,0,0,0.000583424
75,0,0,0.000583424
76,0,0,0.000561661
77,0,0,0.000561661
78,0,0,0.000561661
79,0,0,0.000561661
80,0,0,0.000561661
81,0,0,0.00054888
82,0,0,0.000544615
83,0,0,0.000544615
84,0,0,0.000544615
85,0,0,0.000544615
86,0,0,0.000544615
87,0,0,0.000544615
88,0,0,0.000544615
89,0,0,0.000544615
90,0,0,0.000544615
91,0,0,0.000544615
92,0,0,0.000544615
93,0,0,0.000544615
94,0,0,0.000544615
95,0,0,0.000544615
96,0,0,0.000544615
97,0,0,0.000544615
98,0,0,0.000544615
99,0,0,0.000544615
100,0,0,0.000544615
101,0,0,0.000544615
102,0,0,0.000544615
103,0,0,0.000544615
104,0,0,0.000544615
105,0,0,0.000544615
106,0,0,0.000544615
107,0,0,0.000544615
108,0,0,0.000544615
109,0,0,0.000544615
110,0,0,0.000544615
111,0,0,0.000544615
112,0,0,0.000544615
113,0,0,0.000544615
114,0,0,0.000544615
115,0,0,0.000544615
116,0,0,0.000544615
117,0,0,0.000544615
118,0,0,0.000544615
119,0,0,0.000544615
120,0,0,0.000544615
121,0,0,0.000544615
122,0,0,0.000544615
123,0,0,0.000544615
124,0,0,0.000544615
125,0,0,0.000544615
126,0,0,0.000544615
127,0,0,0.000544615
128,0,0,0.000544615
129,0,0,0.000544615
130,0,0,0.000544615
131,0,0,0.000544615
132,0,0,0.000544615
133,0,0,0.000544615
134,0,0,0.000544615
135,0,0,0.000544615
136,0,0,0.000544615
137,0,0,0.000544615
138,0,0,0.000544615
139,0,0,0.000544615
140,0,0,0.000544615
141,0,0,0.000544615
142,0,0,0.000544615
143,0,0,0.000544615
144,0,0,0.000544615
145,0,0,0.000544615
146,0,0,0.000544615
147,0,0,0.000544615
148,0,0,0.000544615
149,0,0,0.000544615
