gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.232277
1,0,0,0.00378597
2,0,0,0.00378597
3,0,0,0.00378597
4,0,0,0.0036731
5,0,0,0.00284959
6,0,0,0.00284959
7,0,0,0.00255916
8,0,0,0.00255916
9,0,0,0.0022243
10,0,0,0.0022243
11,0,0,0.00130851
12,0,0,0.00130851
13,0,0,0.00130851
14,0,0,0.00130851
15,0,0,0.00130851
16,0,0,0.0012866
17,0,0,0.0012866
18,0,0,0.0012866
19,0,0,0.00107078
20,0,0,0.00107078
21,0,0,0.00107078
22,0,0,0.00106114
23,0,0,0.00106114
24,0,0,0.00106114
25,0,0,0.00106114
26,0,0,0.00106114
27,0,0,0.00106114
28,0,0,0.00106114
29,0,0,0.00106114
30,0,0,0.00106114
31,0,0,0.00106114
32,0,0,0.00106114
33,0,0,0.00106114
34,0,0,0.00106114
35,0,0,0.00106114
36,0,0,0.00106114
37,0,0,0.00106114
38,0,0,0.00106114
39,0,0,0.00106114
40,0,0,0.00106114
41,0,0,0.000986128
42,0,0,0.000986128
43,0,0,0.000986128
44,0,0,0.000986128
45,0,0,0.000986128
46,0,0,0.000961093
47,0,0,0.000961093
48,0,0,0.000961093
49,0,0,0.000961093
50,0,0,0.000961093
51,0,0,0.000961093
52,0,0,0.000961093
53,0,0,0.000961093
54,0,0,0.000961093
55,0,0,0.000961093
56,0,0,0.000961093
57,0,0,0.000961093
58,0,0,0.000961093
59,0,0,0.000961093
60,0,0,0.000961093
61,0,0,0.000961093
62,0,0,0.000961093
63,0,0,0.000961093
64,0,0,0.000961093
65,0,0,0.000961093
66,0,0,0.000961093
67,0,0,0.000961093
68,0,0,0.000961093
69,0,0,0.000961093
70,0,0,0.000960657
71,0,0,0.000960657
72,0,0,0.000960657
73,0,0,0.000960214
74,0,0,0.000960214
75,0,0,0.000960172
76,0,0,0.000960172
77,0,0,0.000960172
78,0,0,0.000960027
79,0,0,0.000960027
80,0,0,0.000956654
81,0,0,0.000956654
82,0,0,0.000956654
83,0,0,0.000956654
84,0,0,0.000956654
85,0,0,0.000956654
86,0,0,0.000956654
87,0,0,0.000956654
88,0,0,0.000956654
89,0,0,0.000956654
90,0,0,0.000956654
91,0,0,0.000956654
92,0,0,0.000956654
93,0,0,0.000956654
94,0,0,0.000956654
95,0,0,0.000956654
96,0,0,0.000956654
97,0,0,0.000956654
98,0,0,0.000956654
99,0,0,0.000956654
100,0,0,0.000956654
101,0,0,0.000956654
102,0,0,0.000956654
103,0,0,0.000956654
104,0,0,0.000956654
105,0,0,0.000956654
106,0,0,0.000956654
107,0,0,0.000956654
108,0,0,0.000956654
109,0,0,0.000956654
110,0,0,0.000956654
111,0,0,0.000956654
112,0,0,0.000956654
113,0,0,0.000956654
114,0,0,0.000956654
115,0,0,0.000956654
116,0,0,0.000956654
117,0,0,0.000956654
118,0,0,0.000956654
119,0,0,0.000956654
120,0,0,0.000956654
121,0,0,0.000956654
122,0,0,0.000956654
123,0,0,0.000956654
124,0,0,0.000956654
125,0,0,0.000956654
126,0,0,0.000956654
127,0,0,0.000956654
128,0,0,0.000956654
129,0,0,0.000800347
130,0,0,0.000800347
131,0,0,0.000800347
132,0,0,0.000800347
133,0,0,0.000800347
134,0,0,0.000786578
135,0,0,0.000725408
136,0,0,0.000725408
137,0,0,0.000712458
138,0,0,0.000712458
139,0,0,0.000712458
140,0,0,0.000712458
141,0,0,0.000712458
142,0,0,0.000712458
143,0,0,0.000712458
144,0,0,0.000712458
145,0,0,0.000712458
146,0,0,0.000712458
147,0,0,0.000712458
148,0,0,0.000712458
149,0,0,0.000712458
