gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.226373
1,0,0,0.00379905
2,0,0,0.00379905
3,0,0,0.00379905
4,0,0,0.0033177
5,0,0,0.0033177
6,0,0,0.00319748
7,0,0,0.00318915
8,0,0,0.00318915
9,0,0,0.002951
10,0,0,0.002951
11,0,0,0.00294609
12,0,0,0.00294609
13,0,0,0.00292343
14,0,0,0.00282265
15,0,0,0.00282265
16,0,0,0.00282265
17,0,0,0.00282265
18,0,0,0.00274238
19,0,0,0.00274238
20,0,0,0.00271864
21,0,0,0.00271864
22,0,0,0.00271864
23,0,0,0.00253013
24,0,0,0.00253013
25,0,0,0.00253013
26,0,0,0.00222931
27,0,0,0.00222931
28,0,0,0.0022142
29,0,0,0.0022142
30,0,0,0.0022142
31,0,0,0.0022142
32,0,0,0.0022142
33,0,0,0.0022142
34,0,0,0.0022142
35,0,0,0.00160336
36,0,0,0.00155709
37,0,0,0.00155709
38,0,0,0.00155709
39,0,0,0.00155709
40,0,0,0.00155709
41,0,0,0.0014414
42,0,0,0.0014414
43,0,0,0.0014414
44,0,0,0.0014414
45,0,0,0.00143162
46,0,0,0.00143162
47,0,0,0.00139033
48,0,0,0.00139033
49,0,0,0.00139033
50,0,0,0.00139033
51,0,0,0.00139033
52,0,0,0.00139033
53,0,0,0.00139033
54,0,0,0.00139033
55,0,0,0.00139033
56,0,0,0.00139033
57,0,0,0.00139033
58,0,0,0.00139033
59,0,0,0.00139033
60,0,0,0.00139033
61,0,0,0.00139033
62,0,0,0.00139033
63,0,0,0.00139033
64,0,0,0.00139033
65,0,0,0.00139033
66,0,0,0.00139033
67,0,0,0.00139033
68,0,0,0.00139033
69,0,0,0.00139033
70,0,0,0.00139033
71,0,0,0.00139033
72,0,0,0.00139033
73,0,0,0.00139033
74,0,0,0.00139033
75,0,0,0.00139033
76,0,0,0.00139033
77,0,0,0.00139033
78,0,0,0.00139033
79,0,0,0.00139033
80,0,0,0.00139033
81,0,0,0.00139033
82,0,0,0.00139033
83,0,0,0.00139033
84,0,0,0.00139033
85,0,0,0.00139033
86,0,0,0.00139033
87,0,0,0.00139033
88,0,0,0.00139033
89,0,0,0.00139033
90,0,0,0.00139033
91,0,0,0.00139033
92,0,0,0.00139033
93,0,0,0.00139033
94,0,0,0.00139033
95,0,0,0.00139033
96,0,0,0.00139033
97,0,0,0.00139033
98,0,0,0.00139033
99,0,0,0.00139033
100,0,0,0.00139033
101,0,0,0.00139033
102,0,0,0.00139033
103,0,0,0.00139033
104,0,0,0.00139033
105,0,0,0.00139033
106,0,0,0.00139033
107,0,0,0.00139033
108,0,0,0.00139033
109,0,0,0.00139033
110,0,0,0.00139033
111,0,0,0.00139033
112,0,0,0.00139033
113,0,0,0.00139033
114,0,0,0.00139033
115,0,0,0.00139033
116,0,0,0.00139033
117,0,0,0.00139033
118,0,0,0.00139033
119,0,0,0.00139033
120,0,0,0.00139033
121,0,0,0.00139033
122,0,0,0.00139033
123,0,0,0.00139033
124,0,0,0.00139033
125,0,0,0.00139033
126,0,0,0.00139033
127,0,0,0.00139033
128,0,0,0.00139033
129,0,0,0.00139033
130,0,0,0.00139033
131,0,0,0.00139033
132,0,0,0.00139033
133,0,0,0.00139033
134,0,0,0.00139033
135,0,0,0.00139033
136,0,0,0.00139033
137,0,0,0.00139033
138,0,0,0.00139033
139,0,0,0.00139033
140,0,0,0.00139033
141,0,0,0.00139033
142,0,0,0.00139033
143,0,0,0.00139033
144,0,0,0.00139033
145,0,0,0.00139033
146,0,0,0.00139033
147,0,0,0.00139033
148,0,0,0.00139033
149,0,0,0.00139033
