gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.222497
1,0,0,0.00379235
2,0,0,0.00379235
3,0,0,0.0037859
4,0,0,0.0037859
5,0,0,0.00378589
6,0,0,0.00378589
7,0,0,0.00378589
8,0,0,0.00378589
9,0,0,0.00378589
10,0,0,0.00378589
11,0,0,0.00378589
12,0,0,0.00335366
13,0,0,0.00182028
14,0,0,0.00182028
15,0,0,0.00182028
16,0,0,0.00182028
17,0,0,0.00182028
18,0,0,0.00182028
19,0,0,0.00182026
20,0,0,0.00182026
21,0,0,0.00182026
22,0,0,0.00182026
23,0,0,0.00182026
24,0,0,0.00182026
25,0,0,0.00182026
26,0,0,0.00182026
27,0,0,0.00182026
28,0,0,0.00182026
29,0,0,0.00182026
30,0,0,0.0018137
31,0,0,0.00180059
32,0,0,0.00180051
33,0,0,0.00179988
34,0,0,0.00179988
35,0,0,0.00179987
36,0,0,0.00179987
37,0,0,0.00179987
38,0,0,0.00174716
39,0,0,0.00174716
40,0,0,0.00174716
41,0,0,0.00174716
42,0,0,0.00164626
43,0,0,0.0011941
44,0,0,0.00109489
45,0,0,0.00105814
46,0,0,0.000998983
47,0,0,0.000954038
48,0,0,0.000954038
49,0,0,0.000931725
50,0,0,0.000930573
51,0,0,0.000930573
52,0,0,0.000921662
53,0,0,0.000921662
54,0,0,0.000921662
55,0,0,0.000921662
56,0,0,0.000921662
57,0,0,0.000921662
58,0,0,0.000921662
59,0,0,0.000921662
60,0,0,0.000921662
61,0,0,0.000921662
62,0,0,0.000921662
63,0,0,0.000921662
64,0,0,0.000921662
65,0,0,0.000921662
66,0,0,0.000921662
67,0,0,0.000921662
68,0,0,0.000921662
69,0,0,0.000921662
70,0,0,0.000921662
71,0,0,0.000921662
72,0,0,0.000921662
73,0,0,0.000921662
74,0,0,0.000921662
75,0,0,0.000921662
76,0,0,0.000921662
77,0,0,0.000921662
78,0,0,0.000921662
79,0,0,0.000921662
80,0,0,0.000921662
81,0,0,0.000921662
82,0,0,0.000921662
83,0,0,0.000921662
84,0,0,0.000921662
85,0,0,0.000921662
86,0,0,0.000921662
87,0,0,0.000921662
88,0,0,0.000921662
89,0,0,0.000921662
90,0,0,0.000921662
91,0,0,0.000921662
92,0,0,0.000921662
93,0,0,0.000921662
94,0,0,0.000921662
95,0,0,0.000921662
96,0,0,0.000921662
97,0,0,0.000921662
98,0,0,0.000921662
99,0,0,0.000921662
100,0,0,0.000921662
101,0,0,0.000921662
102,0,0,0.000921662
103,0,0,0.000921662
104,0,0,0.000921662
105,0,0,0.000921662
106,0,0,0.000921662
107,0,0,0.000921662
108,0,0,0.000921662
109,0,0,0.000921662
110,0,0,0.000921662
111,0,0,0.000921662
112,0,0,0.000921662
113,0,0,0.000921662
114,0,0,0.000921662
115,0,0,0.000921662
116,0,0,0.000921662
117,0,0,0.000921662
118,0,0,0.000921662
119,0,0,0.000921662
120,0,0,0.000921662
121,0,0,0.000921662
122,0,0,0.000921662
123,0,0,0.000921662
124,0,0,0.000921662
125,0,0,0.000921662
126,0,0,0.000921662
127,0,0,0.000921662
128,0,0,0.000921662
129,0,0,0.000921662
130,0,0,0.000921662
131,0,0,0.000921662
132,0,0,0.000921662
133,0,0,0.000921662
134,0,0,0.000921662
135,0,0,0.000921662
136,0,0,0.000921662
137,0,0,0.000921662
138,0,0,0.000921662
139,0,0,0.000921662
140,0,0,0.000921662
141,0,0,0.000921662
142,0,0,0.000921662
143,0,0,0.000921662
144,0,0,0.000921662
145,0,0,0.000921662
146,0,0,0.000921662
147,0,0,0.000921662
148,0,0,0.000921662
149,0,0,0.000921662
