gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.191557
1,0,0,0.00450399
2,0,0,0.00393985
3,0,0,0.00324056
4,0,0,0.00117251
5,0,0,0.00117251
6,0,0,0.00117251
7,0,0,0.00117251
8,0,0,0.00117251
9,0,0,0.00117251
10,0,0,0.00117251
11,0,0,0.00117251
12,0,0,0.0010881
13,0,0,0.0010881
14,0,0,0.0010881
15,0,0,0.000960681
16,0,0,0.000957028
17,0,0,0.000957028
18,0,0,0.000957028
19,0,0,0.000957028
20,0,0,0.000957028
21,0,0,0.000957028
22,0,0,0.000957028
23,0,0,0.000957028
24,0,0,0.000957028
25,0,0,0.000957028
26,0,0,0.000957028
27,0,0,0.000957028
28,0,0,0.000957028
29,0,0,0.000957028
30,0,0,0.000957028
31,0,0,0.000957028
32,0,0,0.000957028
33,0,0,0.000957028
34,0,0,0.000957028
35,0,0,0.000957028
36,0,0,0.000957028
37,0,0,0.000957028
38,0,0,0.000957028
39,0,0,0.000957028
40,0,0,0.000957028
41,0,0,0.000957028
42,0,0,0.000957028
43,0,0,0.000957028
44,0,0,0.000957028
45,0,0,0.000957028
46,0,0,0.000957028
47,0,0,0.000957028
48,0,0,0.000957028
49,0,0,0.000957028
50,0,0,0.000957028
51,0,0,0.000957028
52,0,0,0.000957028
53,0,0,0.000957028
54,0,0,0.000957028
55,0,0,0.000957028
56,0,0,0.000957028
57,0,0,0.000957028
58,0,0,0.000957028
59,0,0,0.000957028
60,0,0,0.000957028
61,0,0,0.000957028
62,0,0,0.000957028
63,0,0,0.000957028
64,0,0,0.000957028
65,0,0,0.000957028
66,0,0,0.000957028
67,0,0,0.000957028
68,0,0,0.000957028
69,0,0,0.000592997
70,0,0,0.000592997
71,0,0,0.000583845
72,0,0,0.000557934
73,0,0,0.000529565
74,0,0,0.000529565
75,0,0,0.000529565
76,0,0,0.000529565
77,0,0,0.000529565
78,0,0,0.000529565
79,0,0,0.000529565
80,0,0,0.000529565
81,0,0,0.000529565
82,0,0,0.000529565
83,0,0,0.000529565
84,0,0,0.000529565
85,0,0,0.000529565
86,0,0,0.000529565
87,0,0,0.000529565
88,0,0,0.000529565
89,0,0,0.000529565
90,0,0,0.000529565
91,0,0,0.000529565
92,0,0,0.000529565
93,0,0,0.000529565
94,0,0,0.000529565
95,0,0,0.000529565
96,0,0,0.000529565
97,0,0,0.000529565
98,0,0,0.000529565
99,0,0,0.000529565
100,0,0,0.000529565
101,0,0,0.000503663
102,0,0,0.000503663
103,0,0,0.000503663
104,0,0,0.000503663
105,0,0,0.000503663
106,0,0,0.000503663
107,0,0,0.000503663
108,0,0,0.000503663
109,0,0,0.000503663
110,0,0,0.000503663
111,0,0,0.000503663
112,0,0,0.000503663
113,0,0,0.000503663
114,0,0,0.000503663
115,0,0,0.000503663
116,0,0,0.000503663
117,0,0,0.000503663
118,0,0,0.000503663
119,0,0,0.000503663
120,0,0,0.000503663
121,0,0,0.000503663
122,0,0,0.000503663
123,0,0,0.000503663
124,0,0,0.000503663
125,0,0,0.000503663
126,0,0,0.000503663
127,0,0,0.000503663
128,0,0,0.000503663
129,0,0,0.000503663
130,0,0,0.000503663
131,0,0,0.000503663
132,0,0,0.000503663
133,0,0,0.000503663
134,0,0,0.000503663
135,0,0,0.000503663
136,0,0,0.000503663
137,0,0,0.000503663
138,0,0,0.000503663
139,0,0,0.000503663
140,0,0,0.000503663
141,0,0,0.000503663
142,0,0,0.000503663
143,0,0,0.000503663
144,0,0,0.000503663
145,0,0,0.000503663
146,0,0,0.000503663
147,0,0,0.000503663
148,0,0,0.000503663
149,0,0,0.000503663
