gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.220922
1,0,0,0.00383631
2,0,0,0.00383631
3,0,0,0.00218203
4,0,0,0.00218203
5,0,0,0.00218203
6,0,0,0.00165421
7,0,0,0.00165421
8,0,0,0.00117553
9,0,0,0.00117553
10,0,0,0.00117553
11,0,0,0.00117553
12,0,0,0.000922303
13,0,0,0.000922303
14,0,0,0.000922303
15,0,0,0.00084412
16,0,0,0.00084412
17,0,0,0.00084412
18,0,0,0.00084412
19,0,0,0.00084412
20,0,0,0.00084412
21,0,0,0.000750484
22,0,0,0.000716252
23,0,0,0.000612778
24,0,0,0.000612778
25,0,0,0.000612778
26,0,0,0.000612778
27,0,0,0.000503871
28,0,0,0.000503871
29,0,0,0.000503871
30,0,0,0.000503871
31,0,0,0.000503871
32,0,0,0.000503871
33,0,0,0.000503871
34,0,0,0.000503871
35,0,0,0.000503871
36,0,0,0.000503871
37,0,0,0.000503871
38,0,0,0.000503871
39,0,0,0.000503871
40,0,0,0.000503871
41,0,0,0.000503871
42,0,0,0.000503871
43,0,0,0.000503871
44,0,0,0.000503871
45,0,0,0.000503871
46,0,0,0.000503871
47,0,0,0.000503871
48,0,0,0.000503871
49,0,0,0.000503871
50,0,0,0.000503871
51,0,0,0.000503871
52,0,0,0.000503871
53,0,0,0.000503871
54,0,0,0.000503871
55,0,0,0.000503871
56,0,0,0.000503871
57,0,0,0.000503871
58,0,0,0.000503871
59,0,0,0.000503871
60,0,0,0.000503871
61,0,0,0.000503871
62,0,0,0.000503871
63,0,0,0.000503871
64,0,0,0.000503871
65,0,0,0.000503871
66,0,0,0.000503871
67,0,0,0.000503871
68,0,0,0.000503871
69,0,0,0.000503871
70,0,0,0.000503871
71,0,0,0.000503768
72,0,0,0.000503768
73,0,0,0.000503768
74,0,0,0.000503768
75,0,0,0.000503768
76,0,0,0.000503768
77,0,0,0.000503768
78,0,0,0.000503768
79,0,0,0.000503768
80,0,0,0.000503768
81,0,0,0.000503768
82,0,0,0.000503768
83,0,0,0.000503768
84,0,0,0.000503768
85,0,0,0.000503768
86,0,0,0.000503768
87,0,0,0.000503768
88,0,0,0.000503768
89,0,0,0.000503768
90,0,0,0.000503768
91,0,0,0.000503768
92,0,0,0.000503768
93,0,0,0.000503768
94,0,0,0.000503768
95,0,0,0.000503768
96,0,0,0.000503768
97,0,0,0.000503768
98,0,0,0.000503768
99,0,0,0.000503768
100,0,0,0.000503768
101,0,0,0.000503768
102,0,0,0.000503768
103,0,0,0.000503768
104,0,0,0.000484079
105,0,0,0.000484079
106,0,0,0.000484079
107,0,0,0.000484079
108,0,0,0.000484079
109,0,0,0.000484079
110,0,0,0.000484079
111,0,0,0.000484079
112,0,0,0.000484079
113,0,0,0.000484079
114,0,0,0.000484079
115,0,0,0.000484079
116,0,0,0.000484079
117,0,0,0.000484079
118,0,0,0.000484079
119,0,0,0.000484079
120,0,0,0.000484079
121,0,0,0.000484079
122,0,0,0.000484079
123,0,0,0.000484079
124,0,0,0.000484079
125,0,0,0.000484079
126,0,0,0.000484079
127,0,0,0.000484079
128,0,0,0.000484079
129,0,0,0.000484079
130,0,0,0.000484079
131,0,0,0.000484079
132,0,0,0.000484079
133,0,0,0.000484079
134,0,0,0.000484079
135,0,0,0.000484079
136,0,0,0.000484079
137,0,0,0.000484079
138,0,0,0.000484079
139,0,0,0.000484079
140,0,0,0.000484079
141,0,0,0.000484079
142,0,0,0.000484079
143,0,0,0.000484079
144,0,0,0.000484079
145,0,0,0.000484079
146,0,0,0.000484079
147,0,0,0.000484079
148,0,0,0.000484079
149,0,0,0.000484079
