gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.233652
1,0,0,0.00382577
2,0,0,0.00382577
3,0,0,0.00382577
4,0,0,0.00382577
5,0,0,0.0026077
6,0,0,0.0026077
7,0,0,0.00210146
8,0,0,0.00189417
9,0,0,0.00152682
10,0,0,0.00152682
11,0,0,0.00152682
12,0,0,0.00152682
13,0,0,0.00143294
14,0,0,0.00143294
15,0,0,0.00143294
16,0,0,0.00128193
17,0,0,0.00128193
18,0,0,0.00128193
19,0,0,0.00128193
20,0,0,0.00124776
21,0,0,0.00124776
22,0,0,0.00124776
23,0,0,0.00124776
24,0,0,0.00124776
25,0,0,0.00119415
26,0,0,0.00119415
27,0,0,0.0011375
28,0,0,0.0011375
29,0,0,0.0011375
30,0,0,0.0011375
31,0,0,0.0011375
32,0,0,0.0011375
33,0,0,0.0011375
34,0,0,0.0011375
35,0,0,0.0011375
36,0,0,0.0011375
37,0,0,0.0011375
38,0,0,0.0011375
39,0,0,0.0011375
40,0,0,0.0011375
41,0,0,0.00109995
42,0,0,0.00109995
43,0,0,0.00109995
44,0,0,0.00109995
45,0,0,0.00109995
46,0,0,0.00109995
47,0,0,0.00109995
48,0,0,0.00109995
49,0,0,0.00109995
50,0,0,0.00109995
51,0,0,0.00109995
52,0,0,0.00109995
53,0,0,0.000990054
54,0,0,0.000961261
55,0,0,0.000961261
56,0,0,0.000961261
57,0,0,0.000961261
58,0,0,0.000961261
59,0,0,0.000961261
60,0,0,0.000961261
61,0,0,0.000961261
62,0,0,0.000961261
63,0,0,0.000961261
64,0,0,0.000961261
65,0,0,0.000961261
66,0,0,0.000817076
67,0,0,0.000817076
68,0,0,0.000739271
69,0,0,0.000739271
70,0,0,0.000739271
71,0,0,0.000706669
72,0,0,0.000706669
73,0,0,0.000706669
74,0,0,0.000706669
75,0,0,0.000702981
76,0,0,0.000702981
77,0,0,0.000702981
78,0,0,0.000687629
79,0,0,0.000687629
80,0,0,0.000687629
81,0,0,0.000686638
82,0,0,0.000686638
83,0,0,0.000686638
84,0,0,0.000686477
85,0,0,0.000686477
86,0,0,0.000684767
87,0,0,0.000684767
88,0,0,0.000684767
89,0,0,0.000684767
90,0,0,0.000684767
91,0,0,0.000684767
92,0,0,0.000684767
93,0,0,0.000684767
94,0,0,0.000684767
95,0,0,0.000684767
96,0,0,0.000684767
97,0,0,0.000638729
98,0,0,0.000638729
99,0,0,0.000638729
100,0,0,0.000638729
101,0,0,0.000638729
102,0,0,0.000638729
103,0,0,0.000638729
104,0,0,0.000638729
105,0,0,0.000638729
106,0,0,0.000638729
107,0,0,0.000638729
108,0,0,0.000638729
109,0,0,0.000638729
110,0,0,0.000638729
111,0,0,0.000638729
112,0,0,0.000638729
113,0,0,0.000638729
114,0,0,0.000638729
115,0,0,0.000638729
116,0,0,0.000638729
117,0,0,0.000638729
118,0,0,0.000638729
119,0,0,0.000638729
120,0,0,0.000638729
121,0,0,0.000638729
122,0,0,0.000638729
123,0,0,0.000638729
124,0,0,0.000638729
125,0,0,0.000638729
126,0,0,0.000638729
127,0,0,0.000638729
128,0,0,0.000638729
129,0,0,0.000638729
130,0,0,0.000638729
131,0,0,0.000638729
132,0,0,0.000638729
133,0,0,0.000638729
134,0,0,0.000638729
135,0,0,0.000638729
136,0,0,0.000638729
137,0,0,0.000638729
138,0,0,0.000638729
139,0,0,0.000638729
140,0,0,0.000638729
141,0,0,0.000638729
142,0,0,0.000638729
143,0,0,0.000638729
144,0,0,0.000638729
145,0,0,0.000638729
146,0,0,0.000638729
147,0,0,0.000638729
148,0,0,0.000638729
149,0,0,0.000638729
