gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.219583
1,0,0,0.0038073
2,0,0,0.0038073
3,0,0,0.0038073
4,0,0,0.0038073
5,0,0,0.0038073
6,0,0,0.00378806
7,0,0,0.00378806
8,0,0,0.00378806
9,0,0,0.00378806
10,0,0,0.00378806
11,0,0,0.00378634
12,0,0,0.003786
13,0,0,0.00378567
14,0,0,0.00378567
15,0,0,0.00378475
16,0,0,0.00378475
17,0,0,0.00378475
18,0,0,0.00378475
19,0,0,0.00378475
20,0,0,0.00378475
21,0,0,0.00378475
22,0,0,0.00378473
23,0,0,0.00378473
24,0,0,0.00378473
25,0,0,0.00378473
26,0,0,0.00378473
27,0,0,0.00378473
28,0,0,0.00378473
29,0,0,0.00378472
30,0,0,0.00378472
31,0,0,0.00378472
32,0,0,0.00378472
33,0,0,0.00378472
34,0,0,0.00378472
35,0,0,0.00378472
36,0,0,0.00378472
37,0,0,0.00378472
38,0,0,0.00378472
39,0,0,0.00378472
40,0,0,0.00378472
41,0,0,0.00378472
42,0,0,0.00378472
43,0,0,0.00378472
44,0,0,0.00378472
45,0,0,0.00378472
46,0,0,0.00378472
47,0,0,0.00378472
48,0,0,0.00378469
49,0,0,0.00378469
50,0,0,0.00378469
51,0,0,0.00378469
52,0,0,0.00378469
53,0,0,0.00378469
54,0,0,0.00378469
55,0,0,0.00378469
56,0,0,0.00378469
57,0,0,0.00378469
58,0,0,0.00378469
59,0,0,0.00378469
60,0,0,0.00378469
61,0,0,0.00378469
62,0,0,0.00378469
63,0,0,0.00378469
64,0,0,0.00378469
65,0,0,0.00378469
66,0,0,0.00378469
67,0,0,0.00378469
68,0,0,0.00378469
69,0,0,0.00378469
70,0,0,0.00378469
71,0,0,0.00378469
72,0,0,0.00378469
73,0,0,0.00378469
74,0,0,0.00378469
75,0,0,0.00378469
76,0,0,0.00378469
77,0,0,0.00378469
78,0,0,0.00378469
79,0,0,0.00378469
80,0,0,0.00378469
81,0,0,0.00378469
82,0,0,0.00378469
83,0,0,0.00378469
84,0,0,0.00378469
85,0,0,0.00378469
86,0,0,0.00378469
87,0,0,0.00378469
88,0,0,0.00378469
89,0,0,0.00378469
90,0,0,0.00378469
91,0,0,0.00378469
92,0,0,0.00378469
93,0,0,0.00378469
94,0,0,0.00378469
95,0,0,0.00378469
96,0,0,0.00378469
97,0,0,0.00378469
98,0,0,0.00116029
99,0,0,0.00116029
100,0,0,0.00116029
101,0,0,0.0011049
102,0,0,0.0011049
103,0,0,0.0011049
104,0,0,0.00107321
105,0,0,0.00103145
106,0,0,0.000995706
107,0,0,0.000995706
108,0,0,0.000995706
109,0,0,0.000995706
110,0,0,0.000995706
111,0,0,0.000995706
112,0,0,0.000995706
113,0,0,0.000995706
114,0,0,0.000995706
115,0,0,0.000995706
116,0,0,0.000995706
117,0,0,0.000995706
118,0,0,0.000995706
119,0,0,0.000995706
120,0,0,0.000995706
121,0,0,0.000995706
122,0,0,0.000995706
123,0,0,0.000995706
124,0,0,0.000995706
125,0,0,0.000995706
126,0,0,0.000995706
127,0,0,0.000995706
128,0,0,0.000995706
129,0,0,0.000995706
130,0,0,0.000995706
131,0,0,0.000995706
132,0,0,0.000995706
133,0,0,0.000995706
134,0,0,0.000995706
135,0,0,0.000995706
136,0,0,0.000995706
137,0,0,0.000995706
138,0,0,0.000995706
139,0,0,0.000995706
140,0,0,0.000995706
141,0,0,0.000995706
142,0,0,0.000995706
143,0,0,0.000995706
144,0,0,0.000995706
145,0,0,0.000995706
146,0,0,0.000995706
147,0,0,0.000995706
148,0,0,0.000995706
149,0,0,0.000995706
