gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.22028
1,0,0,0.00379625
2,0,0,0.00159974
3,0,0,0.00140367
4,0,0,0.00136689
5,0,0,0.00133589
6,0,0,0.00133589
7,0,0,0.00133589
8,0,0,0.00133589
9,0,0,0.00133589
10,0,0,0.00133589
11,0,0,0.00133589
12,0,0,0.00133589
13,0,0,0.00133589
14,0,0,0.00132963
15,0,0,0.00132963
16,0,0,0.00132963
17,0,0,0.00132963
18,0,0,0.00132963
19,0,0,0.00132963
20,0,0,0.00132963
21,0,0,0.00132963
22,0,0,0.00132963
23,0,0,0.00132963
24,0,0,0.00132963
25,0,0,0.00132963
26,0,0,0.00132963
27,0,0,0.00132963
28,0,0,0.00132963
29,0,0,0.00132963
30,0,0,0.00132963
31,0,0,0.00132963
32,0,0,0.00132963
33,0,0,0.00132963
34,0,0,0.00132963
35,0,0,0.00132963
36,0,0,0.00132963
37,0,0,0.00132963
38,0,0,0.00132728
39,0,0,0.00132728
40,0,0,0.00132728
41,0,0,0.00132728
42,0,0,0.00132728
43,0,0,0.00132728
44,0,0,0.00132728
45,0,0,0.00132728
46,0,0,0.00132728
47,0,0,0.00132728
48,0,0,0.00132728
49,0,0,0.00132728
50,0,0,0.00132728
51,0,0,0.00132728
52,0,0,0.00132728
53,0,0,0.00132728
54,0,0,0.00132728
55,0,0,0.00132728
56,0,0,0.00132728
57,0,0,0.00132395
58,0,0,0.00132395
59,0,0,0.00132395
60,0,0,0.00132395
61,0,0,0.00132395
62,0,0,0.00132395
63,0,0,0.00132395
64,0,0,0.00101849
65,0,0,0.00100148
66,0,0,0.00100148
67,0,0,0.000965071
68,0,0,0.000965071
69,0,0,0.000965071
70,0,0,0.000890059
71,0,0,0.000890059
72,0,0,0.000890059
73,0,0,0.000890059
74,0,0,0.000890059
75,0,0,0.000890059
76,0,0,0.000890059
77,0,0,0.000890059
78,0,0,0.000890059
79,0,0,0.000890059
80,0,0,0.000890059
81,0,0,0.000890059
82,0,0,0.000890059
83,0,0,0.000890059
84,0,0,0.000890059
85,0,0,0.000890059
86,0,0,0.000890059
87,0,0,0.000890059
88,0,0,0.000890059
89,0,0,0.000890059
90,0,0,0.000890059
91,0,0,0.000890059
92,0,0,0.000890059
93,0,0,0.000890059
94,0,0,0.000890059
95,0,0,0.000890059
96,0,0,0.000890059
97,0,0,0.000890059
98,0,0,0.000890059
99,0,0,0.000890059
100,0,0,0.000890059
101,0,0,0.000890059
102,0,0,0.000890059
103,0,0,0.000890059
104,0,0,0.000702638
105,0,0,0.000702638
106,0,0,0.000702638
107,0,0,0.000702638
108,0,0,0.000702638
109,0,0,0.000702638
110,0,0,0.000702638
111,0,0,0.000702638
112,0,0,0.000702638
113,0,0,0.000702638
114,0,0,0.000702638
115,0,0,0.000702638
116,0,0,0.000702638
117,0,0,0.000702638
118,0,0,0.000702638
119,0,0,0.000702638
120,0,0,0.000702638
121,0,0,0.000702638
122,0,0,0.000702638
123,0,0,0.000702638
124,0,0,0.000702638
125,0,0,0.000702638
126,0,0,0.000702638
127,0,0,0.000702638
128,0,0,0.000702638
129,0,0,0.000702638
130,0,0,0.000702638
131,0,0,0.000702638
132,0,0,0.000702638
133,0,0,0.000702638
134,0,0,0.000702638
135,0,0,0.000702638
136,0,0,0.000702638
137,0,0,0.000702638
138,0,0,0.000702638
139,0,0,0.000702638
140,0,0,0.000702638
141,0,0,0.000702638
142,0,0,0.000702638
143,0,0,0.000702638
144,0,0,0.000702638
145,0,0,0.000702638
146,0,0,0.000702638
147,0,0,0.000702638
148,0,0,0.000702638
149,0,0,0.000702638
