gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.226982
1,0,0,0.00386977
2,0,0,0.00378956
3,0,0,0.00378956
4,0,0,0.00298507
5,0,0,0.00298507
6,0,0,0.0024399
7,0,0,0.00230566
8,0,0,0.00183961
9,0,0,0.00183961
10,0,0,0.00172706
11,0,0,0.00142515
12,0,0,0.00142515
13,0,0,0.00142515
14,0,0,0.00141038
15,0,0,0.000886135
16,0,0,0.000862392
17,0,0,0.000862392
18,0,0,0.000862392
19,0,0,0.000849816
20,0,0,0.000849816
21,0,0,0.000691665
22,0,0,0.000691665
23,0,0,0.000691665
24,0,0,0.000691665
25,0,0,0.000691665
26,0,0,0.000691665
27,0,0,0.000691665
28,0,0,0.000691665
29,0,0,0.000691665
30,0,0,0.00068271
31,0,0,0.00063747
32,0,0,0.00063747
33,0,0,0.00063747
34,0,0,0.00063747
35,0,0,0.00063747
36,0,0,0.00063747
37,0,0,0.00063747
38,0,0,0.00063747
39,0,0,0.00063747
40,0,0,0.00063747
41,0,0,0.00063747
42,0,0,0.00063747
43,0,0,0.00063747
44,0,0,0.00063747
45,0,0,0.00063747
46,0,0,0.00063747
47,0,0,0.00063747
48,0,0,0.00063747
49,0,0,0.00063747
50,0,0,0.00063747
51,0,0,0.00063747
52,0,0,0.00063747
53,0,0,0.00063747
54,0,0,0.00063747
55,0,0,0.00063747
56,0,0,0.00063747
57,0,0,0.00063747
58,0,0,0.00063747
59,0,0,0.00063747
60,0,0,0.00063747
61,0,0,0.00063747
62,0,0,0.00063747
63,0,0,0.00063747
64,0,0,0.00063747
65,0,0,0.000541124
66,0,0,0.000541124
67,0,0,0.000541124
68,0,0,0.000541124
69,0,0,0.000541124
70,0,0,0.000541124
71,0,0,0.000541124
72,0,0,0.000541124
73,0,0,0.000541124
74,0,0,0.000541124
75,0,0,0.000541124
76,0,0,0.000541124
77,0,0,0.000541124
78,0,0,0.000541124
79,0,0,0.000541124
80,0,0,0.000541124
81,0,0,0.000541124
82,0,0,0.000541124
83,0,0,0.000541124
84,0,0,0.000541124
85,0,0,0.000541124
86,0,0,0.000541124
87,0,0,0.000541124
88,0,0,0.000541124
89,0,0,0.000541124
90,0,0,0.000541124
91,0,0,0.000541124
92,0,0,0.000541124
93,0,0,0.000541124
94,0,0,0.000541124
95,0,0,0.000541124
96,0,0,0.000541124
97,0,0,0.000541124
98,0,0,0.000541124
99,0,0,0.000541124
100,0,0,0.000541124
101,0,0,0.000541124
102,0,0,0.000541124
103,0,0,0.000541124
104,0,0,0.000541124
105,0,0,0.000541124
106,0,0,0.000541124
107,0,0,0.000541124
108,0,0,0.000541124
109,0,0,0.000541124
110,0,0,0.000541124
111,0,0,0.000541124
112,0,0,0.000541124
113,0,0,0.000541124
114,0,0,0.000541124
115,0,0,0.000541124
116,0,0,0.000541124
117,0,0,0.000541124
118,0,0,0.000541124
119,0,0,0.000541124
120,0,0,0.000541124
121,0,0,0.000541124
122,0,0,0.000541124
123,0,0,0.000541124
124,0,0,0.000541124
125,0,0,0.000541124
126,0,0,0.000541124
127,0,0,0.000541124
128,0,0,0.000541124
129,0,0,0.000541124
130,0,0,0.000541124
131,0,0,0.000541124
132,0,0,0.000541124
133,0,0,0.000541124
134,0,0,0.000541124
135,0,0,0.000541124
136,0,0,0.000541124
137,0,0,0.000541124
138,0,0,0.000541124
139,0,0,0.000541124
140,0,0,0.000541124
141,0,0,0.000476464
142,0,0,0.000476464
143,0,0,0.000476464
144,0,0,0.000476464
145,0,0,0.000476464
146,0,0,0.000476464
147,0,0,0.000476464
148,0,0,0.000476464
149,0,0,0.000476464
