gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.221857
1,0,0,0.00396264
2,0,0,0.00379596
3,0,0,0.00379117
4,0,0,0.00379117
5,0,0,0.00379117
6,0,0,0.00379117
7,0,0,0.00379117
8,0,0,0.00379117
9,0,0,0.00379117
10,0,0,0.00379117
11,0,0,0.00379117
12,0,0,0.00379117
13,0,0,0.00379117
14,0,0,0.00379117
15,0,0,0.00379117
16,0,0,0.00379117
17,0,0,0.00379117
18,0,0,0.00378734
19,0,0,0.00378734
20,0,0,0.00378734
21,0,0,0.00378734
22,0,0,0.00378734
23,0,0,0.00378598
24,0,0,0.00378512
25,0,0,0.00378476
26,0,0,0.00378476
27,0,0,0.00378476
28,0,0,0.00353911
29,0,0,0.00353911
30,0,0,0.00353911
31,0,0,0.00353911
32,0,0,0.00353911
33,0,0,0.00353093
34,0,0,0.00317589
35,0,0,0.00317589
36,0,0,0.00317589
37,0,0,0.00317589
38,0,0,0.00301077
39,0,0,0.00301077
40,0,0,0.00299486
41,0,0,0.00299486
42,0,0,0.00299486
43,0,0,0.00299486
44,0,0,0.00299486
45,0,0,0.00297144
46,0,0,0.00297144
47,0,0,0.00297144
48,0,0,0.00297144
49,0,0,0.00297144
50,0,0,0.00297144
51,0,0,0.00297144
52,0,0,0.00297144
53,0,0,0.00297144
54,0,0,0.00297144
55,0,0,0.00297144
56,0,0,0.00296947
57,0,0,0.00296947
58,0,0,0.00296947
59,0,0,0.00296947
60,0,0,0.00296947
61,0,0,0.00296947
62,0,0,0.00296947
63,0,0,0.00296947
64,0,0,0.00296947
65,0,0,0.00296947
66,0,0,0.00296947
67,0,0,0.00296947
68,0,0,0.00249382
69,0,0,0.00248878
70,0,0,0.00248878
71,0,0,0.00248878
72,0,0,0.00248878
73,0,0,0.00248878
74,0,0,0.00248878
75,0,0,0.00248878
76,0,0,0.00248878
77,0,0,0.00248878
78,0,0,0.00248878
79,0,0,0.00248866
80,0,0,0.00248866
81,0,0,0.00248866
82,0,0,0.00248866
83,0,0,0.00248866
84,0,0,0.00248866
85,0,0,0.00248866
86,0,0,0.00248866
87,0,0,0.00248866
88,0,0,0.00248866
89,0,0,0.00248866
90,0,0,0.00221436
91,0,0,0.00221436
92,0,0,0.00221436
93,0,0,0.00221436
94,0,0,0.00221436
95,0,0,0.00221436
96,0,0,0.00221436
97,0,0,0.00221436
98,0,0,0.00221392
99,0,0,0.00221392
100,0,0,0.00221392
101,0,0,0.00221392
102,0,0,0.00221392
103,0,0,0.00221391
104,0,0,0.00221391
105,0,0,0.00221391
106,0,0,0.00221391
107,0,0,0.00221391
108,0,0,0.00221391
109,0,0,0.00221391
110,0,0,0.00221391
111,0,0,0.00221391
112,0,0,0.00221391
113,0,0,0.00221391
114,0,0,0.00221391
115,0,0,0.00221391
116,0,0,0.00221391
117,0,0,0.00221391
118,0,0,0.00221391
119,0,0,0.00221391
120,0,0,0.00221391
121,0,0,0.00221391
122,0,0,0.00221391
123,0,0,0.00221391
124,0,0,0.00221391
125,0,0,0.00221391
126,0,0,0.00221391
127,0,0,0.00221391
128,0,0,0.00221391
129,0,0,0.00221391
130,0,0,0.00221391
131,0,0,0.00221391
132,0,0,0.00221391
133,0,0,0.00221391
134,0,0,0.00221391
135,0,0,0.00221391
136,0,0,0.00221391
137,0,0,0.00221391
138,0,0,0.00221391
139,0,0,0.00221391
140,0,0,0.00221391
141,0,0,0.00221391
142,0,0,0.00221391
143,0,0,0.00221391
144,0,0,0.00221391
145,0,0,0.00221391
146,0,0,0.00221391
147,0,0,0.00221391
148,0,0,0.00221391
149,0,0,0.00221391
