gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.294684
1,0,0,0.00539647
2,0,0,0.00467455
3,0,0,0.00413528
4,0,0,0.00413528
5,0,0,0.00413528
6,0,0,0.00413528
7,0,0,0.00413528
8,0,0,0.00413501
9,0,0,0.00413323
10,0,0,0.00413323
11,0,0,0.00413323
12,0,0,0.00413323
13,0,0,0.0041226
14,0,0,0.0041226
15,0,0,0.0041226
16,0,0,0.0041226
17,0,0,0.0041226
18,0,0,0.0041226
19,0,0,0.0041226
20,0,0,0.0041226
21,0,0,0.0041226
22,0,0,0.0041226
23,0,0,0.0041226
24,0,0,0.0041226
25,0,0,0.0041226
26,0,0,0.0041226
27,0,0,0.0041226
28,0,0,0.0041226
29,0,0,0.0041226
30,0,0,0.0041226
31,0,0,0.0041226
32,0,0,0.0041226
33,0,0,0.0041226
34,0,0,0.0041226
35,0,0,0.0041226
36,0,0,0.00146519
37,0,0,0.00146519
38,0,0,0.00146519
39,0,0,0.00146519
40,0,0,0.00146519
41,0,0,0.00146519
42,0,0,0.00146519
43,0,0,0.00146519
44,0,0,0.00146519
45,0,0,0.00146519
46,0,0,0.00146519
47,0,0,0.00146519
48,0,0,0.00146519
49,0,0,0.00146519
50,0,0,0.00146519
51,0,0,0.00146519
52,0,0,0.00146519
53,0,0,0.00146519
54,0,0,0.00146519
55,0,0,0.00146519
56,0,0,0.00146519
57,0,0,0.00146519
58,0,0,0.00146519
59,0,0,0.00146519
60,0,0,0.00146519
61,0,0,0.00146519
62,0,0,0.00146519
63,0,0,0.00146519
64,0,0,0.00146519
65,0,0,0.00146519
66,0,0,0.00146519
67,0,0,0.00146519
68,0,0,0.00146519
69,0,0,0.00126856
70,0,0,0.00126856
71,0,0,0.00126856
72,0,0,0.00126856
73,0,0,0.00126856
74,0,0,0.00126856
75,0,0,0.00126856
76,0,0,0.00126856
77,0,0,0.00126856
78,0,0,0.00126856
79,0,0,0.00126856
80,0,0,0.00126856
81,0,0,0.00126856
82,0,0,0.00126856
83,0,0,0.00126856
84,0,0,0.00126856
85,0,0,0.00126856
86,0,0,0.00126856
87,0,0,0.00126856
88,0,0,0.00126856
89,0,0,0.00126856
90,0,0,0.00126856
91,0,0,0.00126856
92,0,0,0.00126856
93,0,0,0.00126856
94,0,0,0.00126856
95,0,0,0.00126856
96,0,0,0.00126856
97,0,0,0.00126856
98,0,0,0.00126856
99,0,0,0.00126856
100,0,0,0.00126856
101,0,0,0.00126856
102,0,0,0.00126856
103,0,0,0.000584943
104,0,0,0.000584943
105,0,0,0.000417389
106,0,0,0.000316162
107,0,0,0.000316162
108,0,0,0.000206738
109,0,0,0.000206738
110,0,0,0.000206738
111,0,0,0.000206738
112,0,0,0.000206738
113,0,0,0.000167985
114,0,0,0.000167985
115,0,0,0.000167985
116,0,0,0.000167985
117,0,0,0.000167985
118,0,0,0.000167985
119,0,0,0.000167985
120,0,0,0.000167985
121,0,0,0.000167985
122,0,0,0.000167985
123,0,0,0.000167985
124,0,0,0.000167985
125,0,0,0.000167985
126,0,0,0.000167985
127,0,0,0.000167985
128,0,0,0.000167985
129,0,0,0.000167985
130,0,0,0.00014902
131,0,0,0.00014902
132,0,0,0.00014902
133,0,0,0.00014902
134,0,0,0.000142327
135,0,0,0.000142327
136,0,0,0.000107111
137,0,0,0.000107111
138,0,0,9.10551e-05
139,0,0,9.10551e-05
140,0,0,6.29137e-05
141,0,0,6.29137e-05
142,0,0,6.29137e-05
143,0,0,4.00264e-05
144,0,0,4.00264e-05
145,0,0,4.00264e-05
146,0,0,4.00264e-05
147,0,0,1.15886e-05
148,0,0,1.15886e-05
149,0,0,1.15886e-05
