gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.233053
1,0,0,0.00411316
2,0,0,0.00394508
3,0,0,0.00394508
4,0,0,0.00379318
5,0,0,0.00379318
6,0,0,0.00379318
7,0,0,0.00236241
8,0,0,0.00236241
9,0,0,0.00236241
10,0,0,0.00236241
11,0,0,0.00236241
12,0,0,0.00236241
13,0,0,0.00165872
14,0,0,0.00165872
15,0,0,0.00165787
16,0,0,0.00165787
17,0,0,0.00165787
18,0,0,0.00165787
19,0,0,0.00165787
20,0,0,0.00165787
21,0,0,0.00165787
22,0,0,0.00165787
23,0,0,0.00165787
24,0,0,0.00165787
25,0,0,0.00165787
26,0,0,0.00165787
27,0,0,0.00165787
28,0,0,0.00165787
29,0,0,0.00165787
30,0,0,0.00165787
31,0,0,0.00165787
32,0,0,0.00165787
33,0,0,0.00165787
34,0,0,0.00165787
35,0,0,0.00165787
36,0,0,0.00165787
37,0,0,0.00165787
38,0,0,0.00165787
39,0,0,0.00165787
40,0,0,0.00165787
41,0,0,0.00165787
42,0,0,0.00165787
43,0,0,0.00165787
44,0,0,0.00152848
45,0,0,0.00152848
46,0,0,0.00152848
47,0,0,0.00152848
48,0,0,0.00152848
49,0,0,0.00152848
50,0,0,0.00133348
51,0,0,0.00133348
52,0,0,0.00133348
53,0,0,0.00133348
54,0,0,0.00133348
55,0,0,0.00133348
56,0,0,0.00133348
57,0,0,0.00133348
58,0,0,0.00133348
59,0,0,0.00133348
60,0,0,0.00133348
61,0,0,0.00133348
62,0,0,0.00133348
63,0,0,0.00133348
64,0,0,0.00133348
65,0,0,0.00133348
66,0,0,0.00133348
67,0,0,0.00133348
68,0,0,0.00133348
69,0,0,0.00133071
70,0,0,0.00133071
71,0,0,0.00133071
72,0,0,0.00133071
73,0,0,0.00133071
74,0,0,0.00133071
75,0,0,0.00133071
76,0,0,0.00133071
77,0,0,0.00133071
78,0,0,0.00133071
79,0,0,0.00133071
80,0,0,0.00133071
81,0,0,0.00133071
82,0,0,0.00133071
83,0,0,0.00123159
84,0,0,0.00123159
85,0,0,0.00123159
86,0,0,0.00123159
87,0,0,0.00123159
88,0,0,0.00123159
89,0,0,0.00123159
90,0,0,0.00123159
91,0,0,0.00123159
92,0,0,0.00123159
93,0,0,0.00123159
94,0,0,0.00123159
95,0,0,0.00123159
96,0,0,0.00115666
97,0,0,0.00115666
98,0,0,0.00115666
99,0,0,0.00115666
100,0,0,0.00115666
101,0,0,0.00075677
102,0,0,0.00075677
103,0,0,0.00075677
104,0,0,0.00075677
105,0,0,0.00075677
106,0,0,0.00075677
107,0,0,0.00075677
108,0,0,0.00075677
109,0,0,0.00075677
110,0,0,0.000646066
111,0,0,0.000646066
112,0,0,0.000646066
113,0,0,0.000646066
114,0,0,0.000646066
115,0,0,0.000646066
116,0,0,0.000646066
117,0,0,0.000646066
118,0,0,0.000646066
119,0,0,0.000646066
120,0,0,0.000646066
121,0,0,0.000642164
122,0,0,0.000642164
123,0,0,0.000564809
124,0,0,0.000564809
125,0,0,0.000564809
126,0,0,0.000564809
127,0,0,0.000564809
128,0,0,0.000564809
129,0,0,0.000564809
130,0,0,0.000564809
131,0,0,0.000564809
132,0,0,0.000564809
133,0,0,0.000564809
134,0,0,0.000564809
135,0,0,0.000564809
136,0,0,0.000564809
137,0,0,0.000564809
138,0,0,0.000564809
139,0,0,0.000564809
140,0,0,0.000564809
141,0,0,0.000564809
142,0,0,0.000554624
143,0,0,0.000554624
144,0,0,0.000554624
145,0,0,0.000554624
146,0,0,0.000554624
147,0,0,0.000554624
148,0,0,0.000554624
149,0,0,0.000550467
