gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.2291
1,0,0,0.00384533
2,0,0,0.00384533
3,0,0,0.00384533
4,0,0,0.00381973
5,0,0,0.00379321
6,0,0,0.00379321
7,0,0,0.00378495
8,0,0,0.00378495
9,0,0,0.00243122
10,0,0,0.00222757
11,0,0,0.00220453
12,0,0,0.00220453
13,0,0,0.00220453
14,0,0,0.00220444
15,0,0,0.00220444
16,0,0,0.00220444
17,0,0,0.00220444
18,0,0,0.00220379
19,0,0,0.00220379
20,0,0,0.00220379
21,0,0,0.00220374
22,0,0,0.00220374
23,0,0,0.00220374
24,0,0,0.00220374
25,0,0,0.00220374
26,0,0,0.00220374
27,0,0,0.00220374
28,0,0,0.00220374
29,0,0,0.00220374
30,0,0,0.00220373
31,0,0,0.00220373
32,0,0,0.00220373
33,0,0,0.00220373
34,0,0,0.00220373
35,0,0,0.00220373
36,0,0,0.00220373
37,0,0,0.00220373
38,0,0,0.00220373
39,0,0,0.00220373
40,0,0,0.00220373
41,0,0,0.00220373
42,0,0,0.00220373
43,0,0,0.00220373
44,0,0,0.00220373
45,0,0,0.00220373
46,0,0,0.00220373
47,0,0,0.00220373
48,0,0,0.00220373
49,0,0,0.00220373
50,0,0,0.00220373
51,0,0,0.00220373
52,0,0,0.00220373
53,0,0,0.00220373
54,0,0,0.00220373
55,0,0,0.00220373
56,0,0,0.00220373
57,0,0,0.00220373
58,0,0,0.00220373
59,0,0,0.00220373
60,0,0,0.00220373
61,0,0,0.00220373
62,0,0,0.00220373
63,0,0,0.00220373
64,0,0,0.00220373
65,0,0,0.00220373
66,0,0,0.00220373
67,0,0,0.00217241
68,0,0,0.00214487
69,0,0,0.00214487
70,0,0,0.00214487
71,0,0,0.00214487
72,0,0,0.0021432
73,0,0,0.0021432
74,0,0,0.0021432
75,0,0,0.0021432
76,0,0,0.0021432
77,0,0,0.0021432
78,0,0,0.0021432
79,0,0,0.0021432
80,0,0,0.0021432
81,0,0,0.0021432
82,0,0,0.0021432
83,0,0,0.0021432
84,0,0,0.0021432
85,0,0,0.0021432
86,0,0,0.0021432
87,0,0,0.0021432
88,0,0,0.0021432
89,0,0,0.0021432
90,0,0,0.0021432
91,0,0,0.0021432
92,0,0,0.0021432
93,0,0,0.0021432
94,0,0,0.0021432
95,0,0,0.0021432
96,0,0,0.0021432
97,0,0,0.0021432
98,0,0,0.0021432
99,0,0,0.0021432
100,0,0,0.0021432
101,0,0,0.0021432
102,0,0,0.0021432
103,0,0,0.0021432
104,0,0,0.0021432
105,0,0,0.0021432
106,0,0,0.0021432
107,0,0,0.0021432
108,0,0,0.0021432
109,0,0,0.0021432
110,0,0,0.0021432
111,0,0,0.0021432
112,0,0,0.0021432
113,0,0,0.0021432
114,0,0,0.0021432
115,0,0,0.0021432
116,0,0,0.0021432
117,0,0,0.0021432
118,0,0,0.0021432
119,0,0,0.0021432
120,0,0,0.0021432
121,0,0,0.0021432
122,0,0,0.0021432
123,0,0,0.0021432
124,0,0,0.0021432
125,0,0,0.0021432
126,0,0,0.0021432
127,0,0,0.0021432
128,0,0,0.0021432
129,0,0,0.0021432
130,0,0,0.0021432
131,0,0,0.0021432
132,0,0,0.0021432
133,0,0,0.0021432
134,0,0,0.0021432
135,0,0,0.0021432
136,0,0,0.0021432
137,0,0,0.0021432
138,0,0,0.0021432
139,0,0,0.0021432
140,0,0,0.0021432
141,0,0,0.0021432
142,0,0,0.0021432
143,0,0,0.0021432
144,0,0,0.0021432
145,0,0,0.0021432
146,0,0,0.0021432
147,0,0,0.00110355
148,0,0,0.00110355
149,0,0,0.00110355
