gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.227717
1,0,0,0.00378721
2,0,0,0.00378721
3,0,0,0.00378721
4,0,0,0.00182454
5,0,0,0.00182454
6,0,0,0.0018068
7,0,0,0.00161242
8,0,0,0.00157431
9,0,0,0.00134308
10,0,0,0.00134308
11,0,0,0.00134308
12,0,0,0.0013375
13,0,0,0.0013375
14,0,0,0.0013375
15,0,0,0.0013375
16,0,0,0.0013375
17,0,0,0.0013375
18,0,0,0.0013375
19,0,0,0.0013375
20,0,0,0.0013375
21,0,0,0.0013375
22,0,0,0.0013375
23,0,0,0.0013375
24,0,0,0.0013375
25,0,0,0.0013375
26,0,0,0.0013375
27,0,0,0.0013375
28,0,0,0.0013375
29,0,0,0.0013375
30,0,0,0.0013375
31,0,0,0.0013375
32,0,0,0.0013375
33,0,0,0.0013375
34,0,0,0.0013375
35,0,0,0.0013375
36,0,0,0.0013375
37,0,0,0.0013375
38,0,0,0.0013375
39,0,0,0.0013375
40,0,0,0.0013375
41,0,0,0.0013375
42,0,0,0.00132957
43,0,0,0.00132957
44,0,0,0.00132957
45,0,0,0.00132957
46,0,0,0.00132957
47,0,0,0.00132957
48,0,0,0.00132957
49,0,0,0.00132957
50,0,0,0.00132957
51,0,0,0.00132957
52,0,0,0.00132957
53,0,0,0.00132957
54,0,0,0.00132957
55,0,0,0.00132957
56,0,0,0.00132957
57,0,0,0.00132957
58,0,0,0.00132957
59,0,0,0.00132957
60,0,0,0.00131571
61,0,0,0.00131571
62,0,0,0.00131571
63,0,0,0.00131571
64,0,0,0.00116628
65,0,0,0.00116628
66,0,0,0.00116628
67,0,0,0.00116628
68,0,0,0.00116628
69,0,0,0.00115847
70,0,0,0.00115847
71,0,0,0.00115847
72,0,0,0.00115847
73,0,0,0.00115847
74,0,0,0.00115847
75,0,0,0.00115847
76,0,0,0.00115847
77,0,0,0.00115847
78,0,0,0.00115847
79,0,0,0.00115847
80,0,0,0.00115847
81,0,0,0.00115847
82,0,0,0.00115847
83,0,0,0.00115847
84,0,0,0.00115847
85,0,0,0.00115847
86,0,0,0.00115847
87,0,0,0.00115847
88,0,0,0.000997262
89,0,0,0.000997262
90,0,0,0.000997262
91,0,0,0.000997262
92,0,0,0.000997262
93,0,0,0.000997262
94,0,0,0.000997262
95,0,0,0.000997262
96,0,0,0.000997262
97,0,0,0.000997262
98,0,0,0.000997262
99,0,0,0.000997262
100,0,0,0.000997262
101,0,0,0.000997262
102,0,0,0.000997262
103,0,0,0.000997262
104,0,0,0.000997262
105,0,0,0.000997262
106,0,0,0.000997262
107,0,0,0.000997262
108,0,0,0.000997262
109,0,0,0.000997262
110,0,0,0.000997262
111,0,0,0.000997262
112,0,0,0.000997262
113,0,0,0.000997262
114,0,0,0.000997262
115,0,0,0.000997262
116,0,0,0.000997262
117,0,0,0.000997262
118,0,0,0.000997262
119,0,0,0.000997262
120,0,0,0.000997262
121,0,0,0.000997262
122,0,0,0.000997262
123,0,0,0.000997262
124,0,0,0.000997262
125,0,0,0.000997262
126,0,0,0.000997262
127,0,0,0.000997262
128,0,0,0.000997262
129,0,0,0.000997262
130,0,0,0.000997262
131,0,0,0.000997262
132,0,0,0.000997262
133,0,0,0.000997262
134,0,0,0.000997262
135,0,0,0.000997262
136,0,0,0.000997262
137,0,0,0.000997262
138,0,0,0.000997262
139,0,0,0.000997262
140,0,0,0.000997262
141,0,0,0.000997262
142,0,0,0.000997262
143,0,0,0.000997262
144,0,0,0.000997262
145,0,0,0.000997262
146,0,0,0.000997262
147,0,0,0.000997262
148,0,0,0.000997262
149,0,0,0.000997262
