gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.276554
1,0,0,0.00460829
2,0,0,0.00425738
3,0,0,0.00165842
4,0,0,0.00132214
5,0,0,0.00107817
6,0,0,0.000779975
7,0,0,0.000779975
8,0,0,0.00077982
9,0,0,0.00077982
10,0,0,0.000778978
11,0,0,0.000778978
12,0,0,0.000778978
13,0,0,0.000749359
14,0,0,0.000749359
15,0,0,0.000747824
16,0,0,0.000747794
17,0,0,0.000747794
18,0,0,0.000747794
19,0,0,0.000747794
20,0,0,0.000747794
21,0,0,0.000747791
22,0,0,0.000747791
23,0,0,0.000747791
24,0,0,0.000747791
25,0,0,0.000747786
26,0,0,0.000747786
27,0,0,0.000747785
28,0,0,0.000747785
29,0,0,0.000747785
30,0,0,0.000747785
31,0,0,0.000747785
32,0,0,0.000747785
33,0,0,0.000747785
34,0,0,0.000747785
35,0,0,0.000747785
36,0,0,0.000747785
37,0,0,0.000747785
38,0,0,0.000747785
39,0,0,0.000747785
40,0,0,0.000747785
41,0,0,0.000747785
42,0,0,0.000747785
43,0,0,0.000747785
44,0,0,0.000747785
45,0,0,0.000747785
46,0,0,0.000747785
47,0,0,0.000747785
48,0,0,0.000747785
49,0,0,0.000747785
50,0,0,0.000747785
51,0,0,0.000747785
52,0,0,0.000747785
53,0,0,0.000747785
54,0,0,0.000747785
55,0,0,0.000747785
56,0,0,0.000747785
57,0,0,0.000747785
58,0,0,0.000747785
59,0,0,0.000747785
60,0,0,0.000747785
61,0,0,0.000747785
62,0,0,0.000747785
63,0,0,0.000747785
64,0,0,0.000747785
65,0,0,0.000747785
66,0,0,0.000747785
67,0,0,0.000382149
68,0,0,0.00027019
69,0,0,0.00027019
70,0,0,0.000265883
71,0,0,0.000265883
72,0,0,0.000265883
73,0,0,0.000265883
74,0,0,0.000265883
75,0,0,0.000265883
76,0,0,0.000265604
77,0,0,0.000265604
78,0,0,0.000265604
79,0,0,0.000265604
80,0,0,0.000265604
81,0,0,0.000265604
82,0,0,0.000265604
83,0,0,0.000265604
84,0,0,0.000265604
85,0,0,0.000265604
86,0,0,0.000265604
87,0,0,0.000265604
88,0,0,0.000265604
89,0,0,0.000265604
90,0,0,0.000265604
91,0,0,0.000265604
92,0,0,0.000265604
93,0,0,0.000265604
94,0,0,0.000265604
95,0,0,0.000265604
96,0,0,0.000265604
97,0,0,0.000265604
98,0,0,0.000265604
99,0,0,0.000265604
100,0,0,0.000265604
101,0,0,0.000265604
102,0,0,0.000265604
103,0,0,0.000265604
104,0,0,0.000265604
105,0,0,0.000265604
106,0,0,0.000265604
107,0,0,0.000265604
108,0,0,0.000265604
109,0,0,0.000265604
110,0,0,0.000265604
111,0,0,0.000265604
112,0,0,0.000265604
113,0,0,0.000265604
114,0,0,0.000265604
115,0,0,0.000265604
116,0,0,0.000265604
117,0,0,0.000265604
118,0,0,0.000265604
119,0,0,0.000265604
120,0,0,0.000265604
121,0,0,0.000265604
122,0,0,0.000265604
123,0,0,0.000265604
124,0,0,0.000265604
125,0,0,0.000265604
126,0,0,0.000265604
127,0,0,0.000265604
128,0,0,0.000265604
129,0,0,0.000265604
130,0,0,0.000265604
131,0,0,0.000265604
132,0,0,0.000265604
133,0,0,0.000265604
134,0,0,0.000265604
135,0,0,0.000265604
136,0,0,0.000265604
137,0,0,0.000265604
138,0,0,0.000265604
139,0,0,0.000265604
140,0,0,0.000265604
141,0,0,0.000265604
142,0,0,0.000265604
143,0,0,0.000265604
144,0,0,0.000265604
145,0,0,0.000265604
146,0,0,0.000265604
147,0,0,0.000265604
148,0,0,0.000265604
149,0,0,0.000265604
