gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.229987
1,0,0,0.00385806
2,0,0,0.00378492
3,0,0,0.00378492
4,0,0,0.00119964
5,0,0,0.00119598
6,0,0,0.0011959
7,0,0,0.00119585
8,0,0,0.00119584
9,0,0,0.00115746
10,0,0,0.00115746
11,0,0,0.00108738
12,0,0,0.00108738
13,0,0,0.00107987
14,0,0,0.00101242
15,0,0,0.00101242
16,0,0,0.00101242
17,0,0,0.00101242
18,0,0,0.000999704
19,0,0,0.000999704
20,0,0,0.000999704
21,0,0,0.000999704
22,0,0,0.000999704
23,0,0,0.000999704
24,0,0,0.000999704
25,0,0,0.000999704
26,0,0,0.000999704
27,0,0,0.000946546
28,0,0,0.000946546
29,0,0,0.000946546
30,0,0,0.000946546
31,0,0,0.000946546
32,0,0,0.000946546
33,0,0,0.000946546
34,0,0,0.000946546
35,0,0,0.000920986
36,0,0,0.000920986
37,0,0,0.000920986
38,0,0,0.000920986
39,0,0,0.000920986
40,0,0,0.000920986
41,0,0,0.000920986
42,0,0,0.000920986
43,0,0,0.000920986
44,0,0,0.000920986
45,0,0,0.000920986
46,0,0,0.000920986
47,0,0,0.00084577
48,0,0,0.00084577
49,0,0,0.00084577
50,0,0,0.000845746
51,0,0,0.000845746
52,0,0,0.000845746
53,0,0,0.000838905
54,0,0,0.000838905
55,0,0,0.000838905
56,0,0,0.000838905
57,0,0,0.000833292
58,0,0,0.000829882
59,0,0,0.000823678
60,0,0,0.000823678
61,0,0,0.000823376
62,0,0,0.000823376
63,0,0,0.000823376
64,0,0,0.000823376
65,0,0,0.000823376
66,0,0,0.000823376
67,0,0,0.000823376
68,0,0,0.000823376
69,0,0,0.000823376
70,0,0,0.000823376
71,0,0,0.000823376
72,0,0,0.000823376
73,0,0,0.000823376
74,0,0,0.000823376
75,0,0,0.000823376
76,0,0,0.000803647
77,0,0,0.000803647
78,0,0,0.000803647
79,0,0,0.000803647
80,0,0,0.000803647
81,0,0,0.000803647
82,0,0,0.000803647
83,0,0,0.000803647
84,0,0,0.000803647
85,0,0,0.000803647
86,0,0,0.000803647
87,0,0,0.000803647
88,0,0,0.000803647
89,0,0,0.000803647
90,0,0,0.000803647
91,0,0,0.000803647
92,0,0,0.000803647
93,0,0,0.000803647
94,0,0,0.000803647
95,0,0,0.000800736
96,0,0,0.000800736
97,0,0,0.000800736
98,0,0,0.000800736
99,0,0,0.000800736
100,0,0,0.000800736
101,0,0,0.000800736
102,0,0,0.000800736
103,0,0,0.000800736
104,0,0,0.000800736
105,0,0,0.000800736
106,0,0,0.000800736
107,0,0,0.000800736
108,0,0,0.000800736
109,0,0,0.000800736
110,0,0,0.000800736
111,0,0,0.000800736
112,0,0,0.000800736
113,0,0,0.000800736
114,0,0,0.000800736
115,0,0,0.000800736
116,0,0,0.000800736
117,0,0,0.000800736
118,0,0,0.000800736
119,0,0,0.000800736
120,0,0,0.000800736
121,0,0,0.000800736
122,0,0,0.000800736
123,0,0,0.000800736
124,0,0,0.000800736
125,0,0,0.000800736
126,0,0,0.000800736
127,0,0,0.000800736
128,0,0,0.000800736
129,0,0,0.000800736
130,0,0,0.000800736
131,0,0,0.000800736
132,0,0,0.000800736
133,0,0,0.000800736
134,0,0,0.000800736
135,0,0,0.000800736
136,0,0,0.000800736
137,0,0,0.000800736
138,0,0,0.000800736
139,0,0,0.000800736
140,0,0,0.000800736
141,0,0,0.000800736
142,0,0,0.000800736
143,0,0,0.000800736
144,0,0,0.000800736
145,0,0,0.000800736
146,0,0,0.000800736
147,0,0,0.00079748
148,0,0,0.00079748
149,0,0,0.00079748
