gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.262762
1,0,0,0.00414225
2,0,0,0.00414225
3,0,0,0.00414225
4,0,0,0.00410687
5,0,0,0.00410687
6,0,0,0.00410687
7,0,0,0.00410687
8,0,0,0.00410687
9,0,0,0.00410687
10,0,0,0.00410687
11,0,0,0.00410687
12,0,0,0.00410687
13,0,0,0.00410687
14,0,0,0.00410687
15,0,0,0.00410687
16,0,0,0.00410687
17,0,0,0.00410687
18,0,0,0.00410687
19,0,0,0.00410687
20,0,0,0.00410687
21,0,0,0.00410687
22,0,0,0.00410687
23,0,0,0.0018025
24,0,0,0.0018025
25,0,0,0.00133905
26,0,0,0.00133905
27,0,0,0.00133905
28,0,0,0.00133905
29,0,0,0.00133905
30,0,0,0.00133905
31,0,0,0.00133905
32,0,0,0.00133905
33,0,0,0.00133905
34,0,0,0.00110514
35,0,0,0.00110514
36,0,0,0.00110514
37,0,0,0.00110514
38,0,0,0.00110514
39,0,0,0.00110514
40,0,0,0.00110514
41,0,0,0.00110514
42,0,0,0.00110514
43,0,0,0.00110514
44,0,0,0.00110514
45,0,0,0.00110514
46,0,0,0.00110514
47,0,0,0.00110514
48,0,0,0.00110514
49,0,0,0.00110514
50,0,0,0.00110514
51,0,0,0.00110514
52,0,0,0.00110514
53,0,0,0.00110514
54,0,0,0.00110514
55,0,0,0.00110514
56,0,0,0.00110514
57,0,0,0.00110514
58,0,0,0.00110514
59,0,0,0.00110514
60,0,0,0.00110514
61,0,0,0.00110514
62,0,0,0.00110514
63,0,0,0.00110514
64,0,0,0.00110514
65,0,0,0.00110514
66,0,0,0.00110514
67,0,0,0.00110514
68,0,0,0.00110514
69,0,0,0.00110514
70,0,0,0.00110514
71,0,0,0.00110514
72,0,0,0.00110514
73,0,0,0.00110514
74,0,0,0.00110514
75,0,0,0.00110514
76,0,0,0.00110514
77,0,0,0.00110514
78,0,0,0.00110514
79,0,0,0.00110514
80,0,0,0.00110514
81,0,0,0.00110514
82,0,0,0.00110514
83,0,0,0.00110514
84,0,0,0.00110514
85,0,0,0.00110514
86,0,0,0.00110514
87,0,0,0.00110514
88,0,0,0.00110514
89,0,0,0.00110514
90,0,0,0.00110514
91,0,0,0.00110514
92,0,0,0.00110514
93,0,0,0.00110514
94,0,0,0.00110514
95,0,0,0.00110514
96,0,0,0.00110514
97,0,0,0.00110514
98,0,0,0.00110136
99,0,0,0.00110136
100,0,0,0.00110136
101,0,0,0.00110136
102,0,0,0.00110136
103,0,0,0.00110136
104,0,0,0.00110136
105,0,0,0.00110136
106,0,0,0.00110136
107,0,0,0.00110136
108,0,0,0.00110136
109,0,0,0.00110136
110,0,0,0.00110136
111,0,0,0.00110136
112,0,0,0.00110136
113,0,0,0.00110136
114,0,0,0.00110136
115,0,0,0.00110136
116,0,0,0.00110136
117,0,0,0.00110136
118,0,0,0.00110136
119,0,0,0.00110136
120,0,0,0.00110136
121,0,0,0.00110136
122,0,0,0.00110136
123,0,0,0.00110136
124,0,0,0.00110136
125,0,0,0.00110136
126,0,0,0.00110136
127,0,0,0.00110136
128,0,0,0.00110136
129,0,0,0.00110136
130,0,0,0.00110136
131,0,0,0.00110136
132,0,0,0.00110136
133,0,0,0.00110136
134,0,0,0.00110136
135,0,0,0.00110136
136,0,0,0.00110136
137,0,0,0.00110136
138,0,0,0.00110136
139,0,0,0.00110136
140,0,0,0.00110136
141,0,0,0.00110136
142,0,0,0.00110136
143,0,0,0.00110136
144,0,0,0.00110136
145,0,0,0.00110136
146,0,0,0.00110136
147,0,0,0.00110136
148,0,0,0.00110136
149,0,0,0.00110136
