gen,best_mse_domain,best_mse_boundary,best_total_mse
0,0,0,0.227304
1,0,0,0.00379738
2,0,0,0.00379738
3,0,0,0.00379738
4,0,0,0.0037879
5,0,0,0.0037879
6,0,0,0.00372235
7,0,0,0.00372235
8,0,0,0.00372235
9,0,0,0.00372235
10,0,0,0.00372235
11,0,0,0.00372235
12,0,0,0.00372235
13,0,0,0.00341525
14,0,0,0.00341525
15,0,0,0.00341525
16,0,0,0.00341525
17,0,0,0.00341525
18,0,0,0.00144152
19,0,0,0.00144152
20,0,0,0.00144152
21,0,0,0.00144152
22,0,0,0.00144152
23,0,0,0.00144152
24,0,0,0.00144152
25,0,0,0.00144152
26,0,0,0.00144152
27,0,0,0.00144152
28,0,0,0.00144152
29,0,0,0.00144152
30,0,0,0.00144152
31,0,0,0.00144152
32,0,0,0.00144152
33,0,0,0.00144152
34,0,0,0.00144152
35,0,0,0.00144152
36,0,0,0.00144152
37,0,0,0.00144152
38,0,0,0.00144152
39,0,0,0.00144152
40,0,0,0.00144152
41,0,0,0.00144152
42,0,0,0.00144152
43,0,0,0.00144152
44,0,0,0.00144152
45,0,0,0.00144152
46,0,0,0.00144152
47,0,0,0.00144152
48,0,0,0.00144152
49,0,0,0.00144152
50,0,0,0.00144152
51,0,0,0.00144152
52,0,0,0.00144152
53,0,0,0.00144152
54,0,0,0.00144152
55,0,0,0.00144152
56,0,0,0.00144152
57,0,0,0.00144152
58,0,0,0.00144152
59,0,0,0.00144152
60,0,0,0.00144152
61,0,0,0.00144152
62,0,0,0.00144152
63,0,0,0.00144152
64,0,0,0.00144152
65,0,0,0.00144152
66,0,0,0.00144152
67,0,0,0.00144152
68,0,0,0.00144152
69,0,0,0.00144152
70,0,0,0.00144152
71,0,0,0.00144152
72,0,0,0.00144152
73,0,0,0.00144152
74,0,0,0.00144152
75,0,0,0.00144152
76,0,0,0.00144152
77,0,0,0.00144152
78,0,0,0.00144152
79,0,0,0.00144152
80,0,0,0.00144152
81,0,0,0.00144152
82,0,0,0.00144152
83,0,0,0.00144152
84,0,0,0.00144152
85,0,0,0.00144152
86,0,0,0.00144152
87,0,0,0.00144152
88,0,0,0.00144152
89,0,0,0.00144152
90,0,0,0.00144152
91,0,0,0.00144152
92,0,0,0.00144152
93,0,0,0.00144152
94,0,0,0.00144152
95,0,0,0.00144152
96,0,0,0.00136052
97,0,0,0.00136052
98,0,0,0.00136052
99,0,0,0.00136052
100,0,0,0.00136052
101,0,0,0.00128604
102,0,0,0.00128604
103,0,0,0.00128604
104,0,0,0.00128604
105,0,0,0.00128604
106,0,0,0.00128604
107,0,0,0.00128604
108,0,0,0.00128604
109,0,0,0.00128604
110,0,0,0.00128604
111,0,0,0.00128604
112,0,0,0.00128604
113,0,0,0.00128604
114,0,0,0.00128604
115,0,0,0.00128604
116,0,0,0.00128604
117,0,0,0.00128604
118,0,0,0.00128604
119,0,0,0.00128604
120,0,0,0.00128604
121,0,0,0.00128604
122,0,0,0.00128604
123,0,0,0.00128604
124,0,0,0.00128604
125,0,0,0.00128604
126,0,0,0.00128604
127,0,0,0.00128604
128,0,0,0.00128604
129,0,0,0.00128604
130,0,0,0.00128604
131,0,0,0.00128604
132,0,0,0.00128604
133,0,0,0.00128604
134,0,0,0.00128604
135,0,0,0.00128604
136,0,0,0.00128604
137,0,0,0.00128604
138,0,0,0.00128604
139,0,0,0.00128604
140,0,0,0.00128604
141,0,0,0.00128604
142,0,0,0.00128604
143,0,0,0.00128604
144,0,0,0.00128604
145,0,0,0.00128604
146,0,0,0.00128604
147,0,0,0.00128604
148,0,0,0.00128604
149,0,0,0.00128604
